tconst,title,titleType,startYear,runtimeMinutes,averageRating,numVotes
tt0240295,The Screen Savers,tvSeries,1998,90,8.7,233
tt0240362,Bad Bosses Go to Hell,short,1997,6,5.8,61
tt0240409,Dead Punkz,movie,1999,107,4.7,45
tt0240425,Comet in Moominland,movie,1992,70,7.7,1942
tt0240469,DuckTales: The Movie Special,tvShort,1990,30,7.2,35
tt0240475,Egg Salad,short,1996,6,6.2,5
tt0240545,Global Storming,video,1999,70,8.2,11
tt0240618,Ironbound,short,1994,20,7.6,12
tt0240646,Kama Sutra,video,1991,43,5.3,60
tt0240675,The Left Side of My Brain,movie,1992,90,6.2,6
tt0240705,How to Make Funny Home Videos,short,1990,30,6.9,7
tt0240732,The Moment After,movie,1999,89,4.7,564
tt0240744,My Favorite Broadway: The Leading Ladies,tvEpisode,1999,99,8.2,157
tt0240760,The Night Ferris Bueller Died,short,1999,29,6.4,99
tt0240791,Parole Violators,movie,1994,90,4.6,127
tt0240803,Picasso Would Have Made a Glorious Waiter,short,1995,34,8.5,12
tt0240860,Resculpting Venus,short,1999,20,9.6,7
tt0240867,Ride with the Devil,movie,1999,88,4.7,39
tt0240877,Santa's Cummin'!,video,1997,68,8.1,7
tt0240878,Santa's Last Christmas,tvShort,1999,30,6.3,30
tt0240898,The Silver Surfer,short,1992,5,5.4,317
tt0240915,Space Age,tvSeries,1992,60,8.0,21
tt0240917,Spider-Man: Secret Wars,video,1997,100,7.4,110
tt0240951,Swinging in the Rain,video,1997,89,6.9,13
tt0240967,TeleVoid,video,1997,60,5.6,41
tt0240968,Temptations,movie,1999,105,5.2,117
tt0241126,Search Party,tvSeries,1999,30,6.7,12
tt0241208,Audrey Hepburn Remembered,tvMovie,1993,60,8.2,122
tt0241305,Christina Aguilera: Out of the Bottle,video,1999,48,7.0,30
tt0241396,Earthday Birthday,tvMovie,1990,30,6.2,22
tt0241399,Hen His Wife,short,1990,13,6.7,320
tt0241413,The Emperor's New Clothes,tvShort,1991,26,5.6,7
tt0241425,Everyday,short,1999,29,8.4,5
tt0241426,An Eviction Notice,short,1995,20,5.0,10
tt0241486,George Thorogood & The Destroyers: Live in '99,video,1999,88,7.4,16
tt0241487,George Winston: Seasons in Concert,video,1996,90,7.8,6
tt0241708,Killed the Family and Went to the Movies,movie,1991,100,5.0,203
tt0241737,Monte Hellman: American Auteur,short,1997,14,5.8,42
tt0241792,Opie Gone Mad,short,1999,23,8.3,6
tt0241822,Pitch People,movie,1999,87,8.3,6
tt0241824,Please Kill Mr. Kinski,short,1999,9,6.6,317
tt0241888,The Return of Paul Jarrett,movie,1998,48,9.4,18
tt0241907,Ryker's Revenge,video,1999,90,5.8,57
tt0241959,The Bedroom,short,1990,1,6.3,14
tt0241971,Something of Mine,movie,1991,50,6.2,18
tt0241973,Soul of the Demon,video,1991,78,5.0,92
tt0242043,Tokio Private Police,tvSeries,1997,30,6.3,43
tt0242052,Trolley: The Cars That Built Our Cities,movie,1993,54,7.7,7
tt0242091,Chloe's XXX Debut,video,1999,76,6.1,11
tt0242131,Walls in the City,movie,1994,70,6.9,21
tt0242135,We Wish You a Merry Christmas,video,1999,48,6.0,72
tt0242146,Wolfman Chronicles: A Cinematic Scrapbook,movie,1991,60,6.8,13
tt0242153,You're Invited to Mary-Kate & Ashley's Sleepover Party,video,1995,14,5.3,219
tt0242192,Between the Lions,tvSeries,1999,30,7.1,1082
tt0242197,Double Dragon,tvSeries,1993,30,6.5,226
tt0242297,The Backroom,video,1995,80,6.3,32
tt0242325,Born to Lose,movie,1999,90,5.9,79
tt0242348,Cary Grant on Film,video,1999,149,6.5,50
tt0242389,The Country Mouse & the City Mouse: A Christmas Tale,tvShort,1993,25,7.8,35
tt0242469,The Fugitive,video,1997,140,6.9,12
tt0242554,Jazztime Tale,tvShort,1991,26,5.4,7
tt0242616,Love $ Greed,movie,1991,89,4.4,8
tt0242664,Meat Loaf,tvEpisode,1998,100,7.2,106
tt0242681,Michael Crawford in Concert,tvSpecial,1998,65,8.5,43
tt0242684,Mike Mulligan and His Steam Shovel,tvShort,1990,25,7.6,35
tt0242757,Paradise,tvMovie,1999,75,6.5,44
tt0242820,The Road to Dracula,video,1999,35,7.2,344
tt0242827,The Ryker Files,video,1996,73,6.8,15
tt0242911,The Strangers,video,1998,90,3.0,78
tt0242927,The Talking Eggs,tvShort,1993,25,6.5,14
tt0243003,Victory Kiss,short,1992,12,5.9,12
tt0243019,We Served with Pride: The Chinese American Experience in WWII,movie,1999,56,8.2,10
tt0243022,Weekend Getaway,short,1998,15,6.3,23
tt0243061,Dragon Tales,tvSeries,1999,30,6.4,3247
tt0243076,The Moxy & Flea Show,tvSeries,1995,60,6.6,45
tt0243132,Bodo,movie,1994,82,7.8,16
tt0243136,Battle Team Lakers Ex,short,1996,30,5.3,27
tt0243140,Beauty and the Beast: A Concert on Ice,tvSpecial,1996,60,7.4,37
tt0243150,Bingo,short,1999,14,4.5,6
tt0243199,Crosby Stills & Nash: Long Time Comin',video,1990,60,8.0,47
tt0243209,Deep Inside Ariana,video,1995,105,8.0,7
tt0243310,Hollywood: Wild in the Streets,video,1999,62,5.0,10
tt0243314,Hot Bods and Tail Pipe #8,video,1999,140,6.9,11
tt0243315,Hot Body Competition: Summer Wet T Shirt Finals,video,1999,90,8.0,7
tt0243318,How to Get a Man in Bed,video,1995,90,9.7,6
tt0243385,The Little Match Girl,tvShort,1990,30,7.5,17
tt0243389,The Lost Stooges,movie,1990,55,7.3,34
tt0243424,More Barney Songs,video,1999,55,5.8,72
tt0243446,Memoirs of a Madman,movie,1994,100,5.2,6
tt0243454,North Pole series #10,video,1999,78,7.0,19
tt0243458,Nutcracker on Ice,tvShort,1995,43,7.5,15
tt0243460,The Revenge,movie,1992,90,6.7,13
tt0243518,The Real Malcolm X,tvMovie,1992,60,6.6,46
tt0243525,The Renegade,video,1995,76,7.0,13
tt0243558,Revolutionary Girl Utena: The Movie,movie,1999,85,7.2,1291
tt0243651,Battle for Europe: The War on Land and Sea Vol. 3,video,1990,60,6.7,117
tt0243657,White Fang,video,1997,44,5.6,49
tt0243663,Willem De Kooning: Artist,short,1995,30,4.7,6
tt0243687,The Adventures of T-Rex,tvSeries,1992,30,6.4,95
tt0243745,Mr. Ahmed,movie,1995,52,6.1,7
tt0243753,The Alien Legacy,video,1999,68,7.4,334
tt0243787,Bingo! The Documentary,movie,1999,59,6.7,43
tt0243789,Bitsy Bears,tvShort,1992,30,7.8,12
tt0243895,Fat Monroe,short,1990,12,7.2,9
tt0243912,Flutter,short,1997,9,5.1,7
tt0243922,George Washington: The Man Who Wouldn't Be King,tvEpisode,1992,90,6.7,36
tt0243933,Goof Troop Christmas,tvShort,1992,23,7.0,131
tt0243970,Hollywood (and Vine),short,1993,18,7.8,12
tt0243995,The Legend of Ivanhoe,video,1999,92,7.0,15
tt0244018,The Kathy & Mo Show: The Dark Side,tvMovie,1995,79,7.2,34
tt0244023,Kiss: The Second Coming,video,1998,124,7.4,215
tt0244045,Looping,short,1992,22,5.8,6
tt0244057,The Controls Aren't Responding,short,1994,6,7.6,8
tt0244084,The Muppets at Walt Disney World,tvEpisode,1990,60,7.7,289
tt0244206,A Celtic Journey Through Time,tvMovie,1998,66,5.4,12
tt0244216,Smoke n Lightnin,movie,1995,82,3.0,113
tt0244224,The Speeches of John F. Kennedy,video,1990,60,8.7,6
tt0244301,Where the Air Is Cool and Dark,movie,1997,80,6.0,39
tt0244315,The Yakuza Way,movie,1998,82,4.5,68
tt0244361,Castle Einstein,tvSeries,1998,25,5.6,273
tt0244413,Aunt Fannie,video,1994,22,2.4,9
tt0244432,The Blame Game,tvSeries,1998,30,7.2,33
tt0244444,Bugs Bunny's Overtures to Disaster,tvShort,1991,23,7.1,36
tt0244481,Deep Inside Kelly O'Dell,video,1993,90,4.4,11
tt0244484,Desperate,movie,1991,90,7.7,11
tt0244628,London Brief,movie,1997,72,7.5,6
tt0244639,Maid of Honor,short,1999,25,5.6,149
tt0244652,Sailor,short,1998,16,5.6,314
tt0244706,The Passion of Martin,movie,1991,49,6.6,212
tt0244718,Pool,short,1995,28,5.7,7
tt0244726,Preacher Player,movie,1998,77,3.4,27
tt0244743,Breakin',movie,1994,108,4.9,7
tt0244755,Red Ribbons,video,1994,62,3.1,25
tt0244763,High Society,movie,1995,109,7.4,20
tt0244782,The Secret Life: Jeffrey Dahmer,movie,1993,99,5.6,612
tt0244788,Shakespeare's Women & Claire Bloom,tvMovie,1999,54,7.6,20
tt0244831,Takin' It Off Out West,movie,1995,92,4.4,62
tt0244850,Tom Petty and the Heartbreakers: High Grass Dogs Live from the Fillmore,movie,1999,90,7.8,117
tt0244862,Trumpet #7,movie,1991,89,7.6,8
tt0244868,Tales of Seduction,tvMiniSeries,1991,45,5.1,29
tt0244877,The Vision: The Making of the 'Three Tenors in Concert',tvMovie,1994,62,9.2,13
tt0244900,Daytrippers,tvSeries,1998,30,4.7,6
tt0244926,Nickelodeon Rocket Power,tvSeries,1999,30,6.8,8356
tt0244945,6 Miles of 8 Feet,short,1999,22,7.9,12
tt0244955,After Stonewall,movie,1999,88,7.5,420
tt0244978,The Argument,short,1999,14,5.6,93
tt0244986,Baby Steps,short,1999,25,5.3,80
tt0245019,Braindrainer,video,1999,72,5.5,25
tt0245058,Clops III,short,1998,4,8.0,10
tt0245139,Grandpa's in the Tuff Shed,short,1998,25,8.4,7
tt0245207,The Knife and Gun Club,tvMovie,1990,60,7.9,12
tt0245247,Madonna: The Video Collection 93:99,video,1999,67,8.4,1034
tt0245250,The Magic of 'Aladdin',tvShort,1992,25,7.1,42
tt0245255,The Making of 'Toy Story',tvShort,1995,20,7.1,72
tt0245295,The Most Unknowable Thing,movie,1999,56,8.8,8
tt0245303,A Musical Christmas at Walt Disney World,tvSpecial,1993,60,3.6,20
tt0245304,My Father's Garden,movie,1996,56,8.2,9
tt0245314,New Kids on the Block at Disney-MGM Studios: Wildest Dreams,tvSpecial,1991,60,7.8,70
tt0245353,Penthouse: Lost Treasures,video,1997,60,8.6,5
tt0245354,Penthouse: Party with the Pets,video,1994,58,7.5,24
tt0245355,Penthouse: Ready to Ride,video,1992,62,7.0,28
tt0245392,Road Lawyers and Other Briefs,movie,1990,83,5.2,35
tt0245402,Rupert Patterson Wants to Be a Super Hero,tvMovie,1997,78,7.8,54
tt0245406,Sacrifice,movie,1998,90,6.0,73
tt0245435,Shelter,short,1997,29,3.7,15
tt0245446,Single Spaced,short,1997,14,6.5,46
tt0245450,Slug 660,short,1998,16,5.2,12
tt0245466,The Speeches of Richard Nixon,video,1995,55,4.4,5
tt0245467,The Speeches of Robert F. Kennedy,video,1995,50,7.4,11
tt0245470,Spin the Bottle,movie,1999,97,5.5,62
tt0245569,Women,short,1999,6,5.9,10
tt0245571,WrestleMania VIII,tvSpecial,1992,161,7.4,817
tt0245622,The Sand Fairy,tvSeries,1991,25,6.9,292
tt0245631,Good person,tvSeries,1997,60,7.0,8
tt0245810,CPUSA: History's Challenge,short,1994,30,6.5,64
tt0245849,The Cut Club,video,1991,80,7.4,11
tt0245850,Cynara: Poetry in Motion,short,1996,40,4.0,238
tt0245858,The Dave Chappelle Project,tvMovie,1998,60,8.2,62
tt0245860,Deadtime,short,1999,28,7.2,57
tt0245870,Dominant Seventh,short,1999,23,7.3,40
tt0245896,Family Attraction,short,1998,17,6.6,52
tt0245918,Girl Explores Girl: The Alien Encounter,video,1998,110,4.9,217
tt0245941,The Heist,video,1996,78,6.1,18
tt0246136,Outloud,movie,1999,95,7.0,6
tt0246159,Post Concussion,movie,1999,82,7.2,80
tt0246205,Rudy Blue,movie,1999,97,6.5,20
tt0246231,Shredder Orpheus,movie,1990,88,5.1,112
tt0246265,Take Joy! The Magical World of Tasha Tudor,tvMovie,1996,47,8.3,19
tt0246300,Man of Respect,tvMovie,1993,205,7.9,12
tt0246319,Vortex,video,1998,94,6.8,18
tt0246346,The Other Hand,short,1997,41,7.0,8
tt0246421,The American Revolution,tvSeries,1994,50,8.1,86
tt0246452,The Bar Channel,short,1998,3,2.9,24
tt0246455,Barely Legal,video,1999,93,7.0,29
tt0246496,Circus of the Stars #17,tvSpecial,1992,120,8.1,14
tt0246520,A Conversation with Gregory Peck,tvEpisode,1999,97,7.9,487
tt0246530,Couples,video,1998,82,4.6,8
tt0246553,Dear America 03,tvShort,1999,30,7.7,38
tt0246561,Demystifying the Devil: An Unauthorized Biography on Marilyn Manson,movie,1999,90,6.2,124
tt0246571,Divine,tvEpisode,1999,60,6.3,65
tt0246601,Elia Kazan: A Director's Journey,movie,1995,75,7.1,162
tt0246606,Escorts,video,1999,78,7.0,23
tt0246610,Eye Candy Refocused,video,1999,133,7.0,5
tt0246622,Penthouse: Fire and Ice,video,1997,52,6.3,23
tt0246638,Gangbang Girl 25,video,1999,90,8.2,13
tt0246641,George Carlin: Back in Town,tvSpecial,1996,60,8.7,2985
tt0246642,George Carlin: You're All Mentally Ill,tvSpecial,1990,60,8.4,2182
tt0246643,George Carlin: Jammin' in New York,tvSpecial,1992,59,8.7,3254
tt0246645,George Carlin: You Are All Diseased,tvSpecial,1999,65,8.6,3837
tt0246663,The Great Depression & the New Deal,video,1996,30,7.4,5
tt0246729,Player Of Players,movie,1996,162,6.0,5621
tt0246733,Kiss the Girls Goodbye,movie,1997,94,5.9,64
tt0246734,Kite,tvMiniSeries,1998,50,6.7,3915
tt0246783,Millennium Y2K,video,1999,89,5.8,52
tt0246824,Of Time and Passion,video,1999,76,8.6,5
tt0246836,Outtakes,movie,1998,69,7.7,25
tt0246880,Raging Hormones,movie,1999,93,3.8,207
tt0246883,Lee and Herring's Reasonably Scary Monsters,tvShort,1998,16,7.9,17
tt0246891,The Roaring Twenties,video,1996,35,5.7,9
tt0246901,Ruin Explorers,tvMiniSeries,1995,30,6.2,199
tt0246905,The in-Laws,movie,1996,134,6.0,1263
tt0246931,Sinister Sister,video,1999,85,7.0,7
tt0246961,Suze Randall's Super Sexy,video,1998,50,6.0,26
tt0246962,Super Sexy Too,video,1999,53,5.7,46
tt0246969,Tae-Bo Junior,video,1999,35,9.3,7
tt0247094,Extra with Billy Bush,tvSeries,1994,30,3.4,568
tt0247222,Boob Cruise After Hours,video,1998,80,8.7,7
tt0247279,The Democratic Promise,movie,1999,57,5.0,20
tt0247378,Get That Number,short,1997,22,6.0,7
tt0247492,Made in Japan,video,1992,51,5.0,6
tt0247494,Mah-Jongg: The Tiles That Bind,short,1998,32,7.9,7
tt0247497,John Leguizamo: Mambo Mouth,tvSpecial,1991,60,8.6,62
tt0247519,Subway,short,1994,10,4.7,18
tt0247620,Playboy: Playmates in Paradise,video,1992,58,6.5,31
tt0247621,Plaything 2,video,1997,89,5.6,9
tt0247648,Rage Against the Machine,video,1997,80,8.5,305
tt0247713,Yukie,movie,1998,93,7.8,39
tt0247759,Tasty,short,1999,14,8.2,10
tt0247783,The Death Triangle,movie,1999,140,6.8,282
tt0247826,WrestleMania XV,tvSpecial,1999,166,7.1,967
tt0247877,Steel Angel Kurumi,tvSeries,1999,15,6.8,163
tt0247882,Mystery Detectives,tvSeries,1996,30,8.8,4717
tt0247931,Antham,movie,1992,128,6.3,144
tt0247943,Back Road Diner,movie,1997,89,4.9,54
tt0248031,Gangbang Auditions 3,video,1999,81,7.4,13
tt0248038,Girls of the 'B' Movies,video,1998,62,6.5,55
tt0248053,Guide to Golf Style and Etiquette,video,1995,26,7.4,21
tt0248114,Wild Cardz,video,1999,30,4.8,72
tt0248271,Our Friend Martin,video,1999,60,6.8,864
tt0248440,Playboy: Sisters,video,1995,53,8.1,29
tt0248486,Playboy's Strip,video,1995,60,5.9,18
tt0248518,Tales of the Unknown,movie,1990,78,5.5,35
tt0248523,A Taste of Playboy: Personalities Volume 1,video,1998,46,6.0,27
tt0248535,Terrorgram,movie,1990,88,4.9,126
tt0248563,Too Much Sex,movie,1998,80,7.1,8
tt0248568,Treasure Island,movie,1999,94,5.4,447
tt0248579,Playboy: Twins & Sisters Too,video,1996,51,6.7,58
tt0248587,Under the Big Muu-Muu,short,1997,34,5.8,5
tt0248605,Road Wild,tvSpecial,1999,180,5.9,129
tt0248619,Yours for a Song: The Women of Tin Pan Alley,tvEpisode,1999,55,7.7,59
tt0248645,In the Life,tvSeries,1992,60,6.5,35
tt0248680,Asian Connection: Midnight Orchid,tvMovie,1995,95,8.8,6
tt0248695,Belle's Tales of Friendship,video,1999,70,5.9,106
tt0248730,The City Below the Line,short,1999,36,6.0,12
tt0248747,David Blaine: Magic Man,tvShort,1998,38,7.4,363
tt0248751,Denis Leary: Lock 'N Load,tvSpecial,1997,65,7.7,856
tt0248752,Denis Leary: No Cure for Cancer,tvSpecial,1993,62,7.4,2446
tt0248760,Dial Maria for Murder,short,1999,8,6.6,8
tt0248826,George Carlin: 40 Years of Comedy,tvSpecial,1997,50,8.4,881
tt0248831,Grant Hill NBA Sensation,tvMovie,1996,50,4.9,8
tt0248832,The Great Indian Wars 1840-1890,movie,1991,96,5.8,77
tt0248837,Gunfighters of the Old West,video,1992,90,7.1,25
tt0248838,Halloween on Ice,tvSpecial,1995,42,6.1,7
tt0248885,House Party,video,1996,77,6.8,12
tt0248927,John Wayne: Bigger Than Life,movie,1990,55,3.1,14
tt0248961,Let's Get Bizzee,movie,1993,92,5.0,7
tt0248973,Mallsoleum,short,1995,11,9.0,16
tt0248984,Marvin the Martian: Space Tunes,video,1998,42,8.0,48
tt0249033,The Murder of JFK: Confession of an Assassin,video,1996,81,6.3,20
tt0249044,Naked News,tvSeries,1999,60,4.7,737
tt0249054,New Yoga,video,1996,68,5.7,10
tt0249060,North Pole #8,video,1999,82,6.9,24
tt0249090,Portraits of Presidents: Presidents of a World Power (1901-),video,1992,70,6.9,7
tt0249147,Sergei Grinkov: Celebration of a Life,tvSpecial,1996,120,7.9,16
tt0249165,Stalking the President: A History of American Assassins,movie,1992,50,7.3,9
tt0249224,Vampire's Embrace,movie,1991,75,4.4,30
tt0249228,Vermilion Eyes,movie,1990,117,6.8,41
tt0249280,BloodHounds Inc,tvSeries,1999,40,8.8,99
tt0249300,Ainsley's Meals in Minutes,tvSeries,1998,30,8.5,6
tt0249347,American Gypsy,movie,1999,80,6.9,22
tt0249355,Andrew Dice Clay: No Apologies,tvSpecial,1993,65,6.5,170
tt0249386,The Village Had No Walls,movie,1995,124,8.2,53
tt0249393,Summerfest Special,tvEpisode,1992,60,4.6,58
tt0249396,Betty Page: Bondage Queen,video,1998,113,7.2,60
tt0249402,The Blind Lead,movie,1996,85,6.1,12
tt0249410,Brain Powered,tvSeries,1998,30,5.6,70
tt0249465,Dennis Miller: Live from Washington D.C.,tvSpecial,1993,62,6.6,90
tt0249509,Fencer of Minerva,tvMiniSeries,1994,225,6.3,61
tt0249535,George Carlin: George's Best Stuff,video,1996,87,8.5,746
tt0249554,Masquerade,tvMiniSeries,1998,120,5.8,22
tt0249667,Kung Fu Kenobi,short,1997,1,5.8,52
tt0249692,Princess Rouge: The Legend of the Last Labyrinth,video,1997,60,6.4,24
tt0249772,Mad Scientist Toon Club,tvSeries,1993,60,7.7,6
tt0249779,Mama,video,1997,52,5.3,23
tt0249844,Amazonas River,movie,1996,77,6.3,12
tt0249934,The Sam Kinison Family Entertainment Hour,tvSpecial,1991,50,6.7,237
tt0249960,Simbad,video,1992,50,5.7,128
tt0249979,Sophia Loren: Actress Italian Style,tvEpisode,1997,50,9.3,106
tt0249984,Fight! Spirit of the Sword,video,1993,30,4.8,15
tt0249991,The Story of Christmas,movie,1994,47,6.8,23
tt0250018,T.V.'s Greatest Sports Bloopers Volume 2,tvMovie,1996,45,5.0,6
tt0250054,Interpretation of Dreams,movie,1990,50,5.6,27
tt0250075,Two Weeks Later,short,1998,16,7.7,20
tt0250160,Italians in America,tvMovie,1998,98,8.0,6
tt0250179,...But I Was a Girl: The Story of Frieda Belinfante,movie,1999,69,8.4,5
tt0250196,Adventures in the Secret Service,video,1999,92,6.9,555
tt0250197,The Adventures of Young Indiana Jones: Masks of Evil,video,1999,95,6.7,460
tt0250198,Spring Break Adventure,video,1999,96,6.8,532
tt0250199,Trenches of Hell,video,1999,89,7.1,544
tt0250209,Andre the Giant,tvEpisode,1999,45,6.7,190
tt0250309,Confessions of a Marriage Junkie,movie,1994,113,6.6,11
tt0250312,Crazy Like a Fox,video,1998,76,6.8,13
tt0250342,Dirty Rice,movie,1997,87,7.5,12
tt0250373,F3: Frantic Frustrated & Female,tvMiniSeries,1994,90,7.0,59
tt0250518,Love Bites,video,1992,69,6.3,54
tt0250580,The Real McTeague: A Synthesis of Forms,tvEpisode,1993,60,6.7,15
tt0250589,Midas Touch,video,1999,78,6.3,7
tt0250637,The P.A.C.K.,video,1997,88,4.0,27
tt0250656,Le petomane: Fin de siècle fartiste,movie,1998,56,6.8,14
tt0250659,Please 5: Fireworks!,video,1999,128,7.7,6
tt0250700,Ricky Martin: One Night Only,tvMovie,1999,45,7.4,78
tt0250711,Sandra Bernhard: I'm Still Here... Damn It!,tvSpecial,1999,90,7.5,122
tt0250736,Sins of the Sisters,video,1994,90,3.4,38
tt0250764,History Exposed,tvSeries,1998,53,7.5,154
tt0250770,Dein Perry's Tap Dogs,video,1996,73,8.0,65
tt0250787,The True Story of Glory Continues,movie,1991,46,5.8,79
tt0250810,Viergeteilt im Morgengrauen,short,1999,14,5.3,228
tt0250819,Souled Out,tvSpecial,1999,164,5.1,114
tt0250825,WrestleMania 13,tvSpecial,1997,180,6.9,746
tt0250828,You're Invited to Mary-Kate & Ashley's Fashion Party,video,1999,14,5.2,131
tt0250915,The Pleasure Zone,tvSeries,1999,30,5.9,46
tt0250921,Silent Möbius,tvSeries,1998,30,6.9,144
tt0250931,TechTV News,tvSeries,1998,30,8.2,8
tt0250948,Aliens First Christmas,tvShort,1991,23,6.4,40
tt0250960,Apollo 13: For the Record,movie,1995,45,3.8,5
tt0250962,WWF Armageddon,tvSpecial,1999,180,6.7,487
tt0251014,Chasers: Jocks Pac 80,video,1997,81,7.7,7
tt0251021,Christmas Unwrapped: The History of Christmas,tvMovie,1997,50,7.5,107
tt0251126,How the Grinch Stole Christmas!,video,1992,30,7.8,652
tt0251142,The Innocents,movie,1999,88,6.4,25
tt0251148,Jack and the Beanstalk,video,1990,25,6.6,23
tt0251156,Jim Carrey: Unnatural Act,tvSpecial,1991,46,7.7,666
tt0251162,Jump,short,1994,15,5.8,10
tt0251313,On the Trail of Ed Wood,movie,1990,56,4.0,20
tt0251372,Only the Truth Is Funny,tvSpecial,1993,85,9.5,53
tt0251374,Playboy: Rising Stars and Sexy Starlets,video,1997,63,6.9,27
tt0251423,Talent Scout,video,1999,86,6.7,7
tt0251439,Trigun #1: The $$60000000000 Man,tvSeries,1998,24,8.3,19167
tt0251485,WrestleMania 12,tvSpecial,1996,168,7.5,843
tt0251510,The Secret of Sagal,tvSeries,1997,25,7.3,92
tt0251512,HBO Comedy Half-Hour,tvSeries,1994,28,8.0,270
tt0251566,AFI's 100 Years... 100 Stars: America's Greatest Screen Legends,tvSpecial,1999,135,6.6,410
tt0251582,American Vampire,movie,1997,99,2.7,472
tt0251637,Choke,movie,1999,98,7.5,801
tt0251651,Dangerous World: The Kennedy Years,tvMovie,1997,86,8.1,8
tt0251653,The Dark Dealer,movie,1995,85,5.3,72
tt0251656,David Cross: The Pride Is Back,tvSpecial,1999,55,7.6,578
tt0251692,Extreme Wet T-Shirt Party,video,1998,55,2.8,5
tt0251770,Kennedys: The Early Years 1900-1961,video,1999,120,7.9,9
tt0251771,Kennedys: The Later Years 1962-1980,video,1999,120,7.1,11
tt0251800,Letting Go: A Hospice Journey,movie,1996,90,8.8,25
tt0251816,Sorcerous Stabber Orphen,tvSeries,1998,25,7.3,223
tt0251817,Making Waves,movie,1998,87,5.8,40
tt0251818,The Making of '1941',video,1996,102,6.2,82
tt0251820,E.T.: The Extra-Terrestrial - A Look Back,video,1996,91,7.0,119
tt0251821,The Making of 'Jaws',video,1995,125,7.9,702
tt0251874,The Muppets Celebrate Jim Henson,tvShort,1990,47,8.8,233
tt0251896,Never Look Back,movie,1997,90,4.9,29
tt0251936,Welcome to Pia Carrot,tvMiniSeries,1997,30,5.1,25
tt0252003,Slayers,video,1999,155,6.7,13
tt0252010,Soldiers of Music,movie,1991,88,6.6,42
tt0252065,The Triggerman,video,1997,85,7.3,9
tt0252100,World's Greatest Magicians... At the Magic Castle,tvSpecial,1990,46,6.8,5
